id,legacy_pid_tesim
h989r3424,tufts:ma.staterepresentative.weston.1819
p8418n445,tufts:va.uscongress.20.1813
41687h759,tufts:va.uscongress.8.1807
t435gd27d,tufts:pa.assembly.centre.1816
q237hs153,tufts:mo.specialassembly.stlouis.1814
gt54kn34w,tufts:me.uscongress3.third.1823
s4655g845,tufts:pa.statesenator7.1807
w0892b214,tufts:pa.statesenator6.1818
rj430485t,tufts:pa.statesenator4.1822
zg64tm16v,tufts:me.statesenate.washington.1824
hh63sw130,tufts:nc.statesenator.granville.1817
dj52w4866,tufts:nc.statesenator.franklin.1823
b8515n64w,tufts:ny.speaker.1810
w3763712d,tufts:ny.speaker.1818
cv43nx13v,tufts:nc.uscongress5.1806
mc87pq51f,tufts:nc.uscongress2.1815
2z10wq51d,tufts:nc.ussenate6.1822
3t945q925,tufts:nc.ussenator.1812
0k225b32v,tufts:ma.governor.1808
9s1616431,tufts:sc.uscongress.ninety-six.1798
qb98mf67m,tufts:nc.uscongress1.1804
r781wg245,tufts:sc.uscongress.edgefield.1814
0c483j67g,tufts:sc.uscongress.orange.1823
pz50gw34r,tufts:nc.statesenator.stokes.1824
c821gk10f,tufts:nc.statesenator.warren.1818
0v8380808,tufts:ma.governor.1812
jd472w730,tufts:ma.governor.1789
1c18dg017,tufts:ma.uscongress.essexsouth.1802
3197xm259,tufts:ma.senator.essex.1810
mc87pq530,tufts:ma.uscongress.suffolk.1808
sf268534z,tufts:nh.statesenate.1.1796
k0698770z,tufts:nj.assemblycumberland.1814
c821gk11q,tufts:ny.assembly.schoharie.1805
5138jf14f,tufts:pa.coroner.franklincounty.1790
g732d929f,tufts:md.senator.queen.anne.county.1806
b2773v97z,tufts:pa.coroner.philadelphiacityphiladelphiacounty.1811
vq27zn72g,tufts:pa.assembly.luzernecounty.1799
g445cd36m,tufts:pa.assembly.lycomingcounty.1799
5d86p0534,tufts:pa.coroner.delaware.1807
70795797m,tufts:nj.sheriff.monmouth.1800
mg74qm32g,tufts:ma.senator.hampshire.1807
cr56n1320,tufts:ma.selectmen.salem.1813
2f75r8391,tufts:ny.assembly.seneca.1807
jw827b940,tufts:ma.houseclerk.1806
mp48sd042,tufts:pa.statesenator18.1805
0k225b38h,tufts:nj.coroner.cumberland.1803
4t64gn39h,tufts:pa.statesenator20.1822
cc08hf85t,tufts:pa.statesenator24.1822
5138jf18j,tufts:pa.commissioner.franklin.1802
9s161649p,tufts:ma.governor.1819
hm50tr98b,tufts:ny.assembly.orange.1819
8c97kq669,tufts:ny.assembly.ulster.1805
0p096720k,tufts:ny.assembly.ulster.1803
1g05fb98c,tufts:nj.sheriff.cumberland.1813
4b29b628x,tufts:ma.housesclerk.1821
nv935314j,tufts:nj.sheriff.capemay.1807
x920fx07h,tufts:ma.staterepresentative.chatham.1790
8623hz01z,tufts:ny.speakerJanuary.1812
bc386j502,tufts:tn.assembly.bledsoe.1813
h128nd97r,tufts:ma.ltgovernor.1805
sx61dm626,tufts:pa.assembly.bradfordluzernesusquehannacounties.1814
qj72p740p,tufts:pa.assembly.philadelphiacity.1795
9z903019d,tufts:pa.assembly.northumberland.1812
jd472w80d,tufts:pa.assembly.fayette.1806
4t64gn41j,tufts:pa.assembly.delawarecounty.1798
qf85nb58w,tufts:md.assembly.annapolis.city.1806
g732d932r,tufts:md.assembly.worcester.county.1815
bn9997056,tufts:md.city.council.baltimore.city.3.1821
2b88qc47g,tufts:ma.ltgovernor.1804
z316q192n,tufts:ma.ltgovernor.1798
gx41mj034,tufts:tn.statesenate.1.1817
8910jv03r,tufts:pa.assembly.chester.1815
zk51vh074,tufts:pa.assembly.chester.1812
1j92g779c,tufts:nj.sheriff.essex.1799
s7526c72m,tufts:nj.sheriff.sussex.1809
pk02cb03x,tufts:nj.sheriff.middlesex.1806
bk128b00b,tufts:pa.governor.1805
cc08hf749,tufts:me.uscongress4.1823
707957820,tufts:nc.ussenator1.1810
4m90dv58z,tufts:ny.assembly.monroe.1821
41687h64s,tufts:ny.assembly.essex.1821
z316q177j,tufts:ny.assembly.genesee.1803
pc289j16h,tufts:nc.uscongress8.1803
s7526c57h,tufts:sc.governor.1818
p2676v66q,tufts:nc.houseofcommons.mecklenburg.1805
0c483j49j,tufts:pa.sheriff.huntingdon.1803
5m60qs062,tufts:sc.uscongress.district4.1808
pv63g043n,tufts:nc.houseofcommons.carteret.1821
4q77fr54c,tufts:nc.houseofcommons.iredell.1821
z316q178t,tufts:nc.uscongress12.1806
hq37vn71f,tufts:nc.uscongress7.1798
x059c7486,tufts:pa.inspector.philadelphiacity.lowerdelaware.1809
5712m676q,tufts:nc.houseofcommons.chatham.1817
6969z096b,tufts:sc.uscongress.charleston.1824
xd07gs856,tufts:pa.director.buckscounty.1824
9w0323217,tufts:sc.senate.special.orange.1813
xs55mc19t,tufts:sc.senate.special.st.helena.1808
3x816m84q,tufts:nc.uscongress8.1804
8c97kq55s,tufts:nc.uscongress3.1813
b2773v880,tufts:nc.uscongress8.1796
7h149p93m,tufts:pa.auditor.susquehannacounty.1822
qv33rw82t,tufts:pa.auditor.venangowarrencounties.1817
np193939z,tufts:nc.uscongress4.1806
8910jt77b,tufts:nc.uscongress2.1795
w9505064f,tufts:pa.inspector.philadelphiacity.dock.1809
79407x291,tufts:nc.statesenator.surry.1820
1544bp252,tufts:nc.statesenator.pitt.1810
ks65hc388,tufts:nc.statesenator.pitt.1818
vt150j48s,tufts:ct.nomination.assistants.1815
rf55z7909,tufts:ky.statesenatebourbon.1821
8910jt79w,tufts:ky.statesenatebourbon.1820
ft848q86s,tufts:nc.statesenator.randolph.1814
qj72p7231,tufts:nc.statesenator.pasquotank.1821
7w62f831t,tufts:ny.uscongress19.1816
k643b1410,tufts:ny.uscongress30.1824
th83kz519,tufts:ny.uscongress29.1822
st74cq69w,tufts:ny.assembly.herkimer.1807
j96020845,tufts:ny.assembly.herkimer.1805
8s45q9038,tufts:pa.inspector.moyamensing.1823
02870w02v,tufts:mo.elector.thirddistrict.1824
6m311p52z,tufts:mo.elector.firstdistrict.1824
12579s38w,tufts:mo.statesenate.stlouis.1822
ww72bb730,tufts:va.uscongress.12.1799
wm117p19f,tufts:ma.uscongress.essexnorth.1804
q237hs13j,tufts:ny.assembly.greene.1803
z029p492d,tufts:ma.senator2.hancocklincolnwashington.1804
7m01bk901,tufts:ny.assembly.greene.1816
j098zb217,tufts:va.ussenate.special.3.1825
ww72bb748,tufts:pa.coroner.somerset.1803
0c483j58h,tufts:pa.inspector.philadelphiacity.lowerdelaware.1811
44558d58w,tufts:pa.inspector.philadelphiacity.southmulberry.1813
6m311p55s,tufts:pa.inspector.philadelphiacity.highstreet.1813
70795785t,tufts:nc.statesenator.rowan.1808
w0892b125,tufts:nc.statesenator.rowan.1810
n870zr02v,tufts:sc.senate.st.bartholomews.1814
7m01bk919,tufts:sc.senate.lexington.1812
2r36tx72p,tufts:nc.statesenator.warren.1804
h128nd87h,tufts:sc.senate.st.bartholomews.1818
6395w730p,tufts:pa.inspector.upperdelaware.1801
r207tp54f,tufts:pa.directorofthepoor.lancaster.1802
gx41mh99r,tufts:pa.directorofthepoor.delaware.1807
th83kz52k,tufts:ky.uscongress6.1804
ft848q92x,tufts:pa.inspector.philadelphia.moyamensing.1817
cj82k752q,tufts:ky.uscongress8.1821
7s75dc57q,tufts:ky.statesenatebullittharden.1800
tt44pn03n,tufts:nc.statesenator.stokes.1821
k0698763j,tufts:nc.statesenator.robeson.1819
3197xm216,tufts:va.houseofdelegates.spotsylvania.1805
v692t647r,tufts:va.houseofdelegates.washington.1822
b8515n612,tufts:va.houseofdelegates.princessanne.1796
cj82k7530,tufts:pa.coroner.mercer.1803
kd17ct078,tufts:pa.sheriff.mercer.1803
6t053g16v,tufts:nc.statesenator.surry.1824
3n203z262,tufts:nc.statesenator.richmond.1824
4t64gn255,tufts:nc.statesenator.richmond.1821
sf2685250,tufts:ny.assembly.dutchess.1809
6t053g174,tufts:pa.inspector.lowerdelaware.philadelphiacity.1821
6w924c06t,tufts:nc.statesenator.wake.1801
0k225b26q,tufts:nc.statesenator.person.1812
6t053g19p,tufts:pa.senatespeaker.1823
0k225b29j,tufts:sc.presidential.1792
wm117p22r,tufts:nc.uscongress2.1804
4t64gn27q,tufts:pa.inspector.nothernliberties.1821
s4655g77r,tufts:pa.mayor.philadelphiacity.secondballot.1811
2r36tx76s,tufts:nc.uscongress3.1793
k0698766c,tufts:nc.uscongress1.1795
db78tc213,tufts:sc.senate.special.greenville.1815
9880vr12b,tufts:sc.ltgovernor.1822
pz50gw30n,tufts:pa.auditor.lancaster.1809
z603qx752,tufts:va.congress.7.1823
8p58pd18n,tufts:va.congress.6.1825
8w32r575j,tufts:pa.bankdirector.bankofpennsylvania.statesenate.1.1808
z603qx76b,tufts:nc.statesenator.johnston.1812
5d86p0470,tufts:va.council.norfolkborough.1801
41687h72g,tufts:nc.statesenator.johnston.1811
nk322d63h,tufts:pa.auditor.lancaster.1810
q811kj92g,tufts:nc.uscongress11.1821
v979v332n,tufts:nc.uscongress11.1819
w3763710v,tufts:pa.inspector.dock.1815
6m311p61x,tufts:sc.intendant.charlestoncity.1813
jm214p327,tufts:nc.uscongress10.1804
76537156v,tufts:nc.uscongress10.special.1798
fj236238j,tufts:pa.auditor.susquehanna.1819
44558d62g,tufts:nh.treasurer.cheshire.1797
p8418n42m,tufts:va.governor.1791
79407x33m,tufts:ma.uscongress.middlesex.1808
g158bh56v,tufts:ny.assembly.genesee.1819
jw827b869,tufts:pa.assembly.bucks.1812
cn69m431g,tufts:nc.uscongress7.1821
h702q6489,tufts:nc.uscongress7.1823
mk61rh14s,tufts:pa.assembly.bradfordtiogacounties.1816
1g05fb95j,tufts:pa.assembly.buckscounty.1791
df65v808s,tufts:nc.uscongress2.1817
8p58pd23h,tufts:nc.ussenate1.1822
pk02c996q,tufts:pa.assembly.philadelphiacity.1807
kk91fk733,tufts:sc.senate.st.andrews.1820
76537158d,tufts:sc.uscongress.pendleton.1803
6108vb517,tufts:sc.uscongress.pendleton.1805
6q182k46b,tufts:mo.sheriff.cooper.1824
nk322d67m,tufts:mo.council.stcharles.1816
4t64gn33v,tufts:mo.sheriff.howard.1824
wp988k006,tufts:ma.staterepresentative.chatham.1815
5h73pw340,tufts:pa.auditor.bucks.1811
707957927,tufts:nc.houseofcommons.rowan.1820
1z40kt06x,tufts:nc.houseofcommons.richmond.1824
vt150j556,tufts:nc.statesenator.wake.1818
2801pg577,tufts:pa.assembly.armstrongindianajeffersoncounties.1815
9s1616449,tufts:pa.assembly.cambriasomersetcounties.1818
b2773v96p,tufts:nc.uscongress1.1815
ks65hc434,tufts:oh.ussenator2.1822
73666471q,tufts:nc.uscongress2.1796
f7623c92b,tufts:oh.ussenator6.1822
5q47rn96j,tufts:sc.assembly.allsaints.1812
q811kj959,tufts:ma.governor.1790
8p58pd28w,tufts:va.congress.5.1825
db78tc256,tufts:sc.senate.charlestoncity.1818
fx719m78b,tufts:nc.uscongress4.special.1796
b8515n655,tufts:ma.senator.berkshire.1816
1j92g772f,tufts:sc.senate.charlestoncity.1814
hx11xf530,tufts:va.governor.second.1814
4f16c299x,tufts:sc.senate.kershaw.1820
mc87pq548,tufts:ma.staterepresentative.weston.1802
2f75r837g,tufts:nj.sheriff.sussex.1800
qb98mf695,tufts:pa.assembly.dauphinlebanoncounties.1813
q524jn995,tufts:ny.assembly.ulster.1793
np193947n,tufts:pa.coroner.dauphin.1818
9593tv35d,tufts:pa.assembly.philadelphiacounty.1821
jq085k31g,tufts:pa.assembly.philadelphiacounty.1795
rn301171q,tufts:pa.assembly.huntingdon.1811
gm80hv522,tufts:pa.assembly.huntingdon.1815
mk61rh18w,tufts:ny.assembly.otsego.1792
xd07gs945,tufts:ma.staterepresentative.charlesmont.1805
bc386j481,tufts:ma.staterepresentative.charlesmont.1818
70795798w,tufts:ny.assembly.richmond.1813
9k41zd787,tufts:pa.senatespeaker.1822
2r36tx79m,tufts:pa.sheriff.adams.1812
h702q655q,tufts:nj.sheriff.gloucester.1812
2514nk82b,tufts:nj.uscongress.1791
3t945q968,tufts:pa.assembly.bradfordluzernesusquehannacounties.1813
fj2362467,tufts:ny.assembly.ulster.1804
9c67wn19s,tufts:ny.assembly.orange.1818
ws859f91p,tufts:pa.auditor.philadelphiacityphiladelphiacounty.1811
765371663,tufts:pa.bankdirector.bankofpennsylvania.statesenate.2.1808
cj82k762z,tufts:ny.assembly.orange.1805
0p096721v,tufts:nj.coroner.cumberland.1814
mp48sd07w,tufts:ma.housespeaker.1813
qr46r1128,tufts:ma.senatepresident.1805
4f16c3039,tufts:ma.staterepresentative.falmouth.1802
v118rd771,tufts:pa.inspector.walnut.1806
6t053g30p,tufts:nj.sheriff.cumberland.1801
s1784m03x,tufts:tn.statesenate.5.1823
qb98mf72g,tufts:tn.statesenate.10.1819
jd472w81p,tufts:ma.staterepresentative.salem.1812
jw827b97t,tufts:pa.assembly.buckscounty.1799
3b591884d,tufts:md.city.council.baltimore.ward7.1811
p2676v866,tufts:tn.special.assembly.knox.1812
9k41zd81j,tufts:tn.special.assembly.greene.1822
5m60qs258,tufts:md.city.council.baltimore.ward8.1806
8049g540b,tufts:md.assembly.washington.county.1788
1n79h4541,tufts:tn.assembly.jackson.1813
3f4625734,tufts:md.assembly.talbot.county.1815
8623hz04s,tufts:md.assembly.talbot.county.1817
4t64gn433,tufts:pa.trustrees.lehigh.1821
bv73c0666,tufts:md.assembly.baltimore.city.1824
dn39x1870,tufts:pa.trustee.somerset.1813
dv13zt594,tufts:pa.uscongress11.1804
6m311p72f,tufts:pa.uscongress10.1806
h128nf00v,tufts:pa.coroner.somerset.1801
8g84mm569,tufts:pa.coroner.washingtoncounty.1796
xw42n8256,tufts:pa.coroner.mercer.1806
np1939321,tufts:me.uscongress3.1824
2v23vt515,tufts:me.uscongress1.second.1823
tq57nr199,tufts:me.uscongress1.fourth.1823
qr46r095t,tufts:pa.auditor.luzerne.1809
3b591867r,tufts:nc.ussenate5.1822
6m311p49n,tufts:pa.auditor.schuylkill.1818
vm40xr71p,tufts:nc.ussenate4.1822
p5547r570,tufts:me.statesenate.lincoln.1824
g158bh49f,tufts:nc.houseofcommons.mecklenburg.1810
jh343s38n,tufts:pa.assembly.lycoming.1803
m039k506s,tufts:pa.commissioner.somersetcounty.1822
3197xm16b,tufts:nc.statesenator.bertie.1821
ft848q81d,tufts:nc.statesenator.bertie.1812
v692t642c,tufts:nc.statesenator.montgomery.1824
pc289j182,tufts:pa.inspector.philadelphiacity.locust.1809
2r36tx704,tufts:sc.senate.special.charlestoncity.1811
8k71nh34h,tufts:sc.senate.special.chester.1819
08612n708,tufts:sc.intendant.special.charlestoncity.1819
6395w724j,tufts:ny.assembly.madison.1808
jq085k16c,tufts:ny.assembly.madison.1810
sq87bt75s,tufts:nc.uscongress9.1806
h989r334f,tufts:pa.inspector.lowerdelaware.1823
3t945q879,tufts:me.countytreasurer.washington.1824
9c67wm96p,tufts:oh.commissioner.ashtabulacounty.1820
br86b373c,tufts:oh.auditor.butlercounty.1823
8p58pd11q,tufts:nc.uscongress12.1825
3r074v063,tufts:nc.uscongress5.specialelection.1816
2b88qc32v,tufts:pa.director.montgomery.1813
rr171x470,tufts:nc.houseofcommons.lenoir.1800
6682x414j,tufts:nc.uscongress10.1825
ws859f81f,tufts:nc.uscongress10.1819
zc77sq25k,tufts:nc.uscongress2.1806
2z10wq43q,tufts:oh.commissioner.fairfield.1822
1544bp23h,tufts:nc.statesenator.caswell.1817
7s75dc512,tufts:nc.statesenator.franklin.1818
cv43nx012,tufts:me.uscongress6.1824
2801pg488,tufts:mo.conventiondelegate.stlouis.1820
k3569458x,tufts:mo.conventiondelegate.cooper.1820
ns064618f,tufts:ky.uscongress4.1803
cn69m427w,tufts:pa.inspector.dock.1807
c534fp085,tufts:ny.assembly.greene.1813
5d86p0402,tufts:me.uscongress6.1820
x920fw97g,tufts:pa.inspector.highstreet.1807
q811kj87m,tufts:mo.specialassembly.howard.1820
j6731395f,tufts:va.houseofdelegates.richmond.1818
bn999687g,tufts:ky.sheriffcampbell.1798
ft848q872,tufts:pa.inspector.philadelphiacity.dock.1813
vx021f235,tufts:pa.inspector.philadelphiacity.south.1810
5h73pw23g,tufts:va.houseofdelegates.spotsylvania.1807
1544bp26b,tufts:va.houseofdelegates.surry.1813
th83kz501,tufts:va.houseofdelegates.princeedward.special.1821
jq085k217,tufts:nc.uscongress6.1798
76537149f,tufts:va.electors.9.1796
w37637050,tufts:pa.inspector.walnut.philadelphiacity.1820
cv43nx04w,tufts:nc.uscongress5.specialelection.1805
rf55z792v,tufts:nc.statesenator.randolph.1824
2z10wq458,tufts:nc.statesenator.perquimans.1821
8049g5214,tufts:ny.assembly.madison.1809
rj4304774,tufts:pa.inspector.philadelphiacity.upperdelaware.1812
m613mx77v,tufts:va.speakerofthehouseofdelegates.fourth.1807
gh93gz690,tufts:va.statesenate.2.4.special.1804
6h440s62z,tufts:nc.statesenator.wake.1811
mw22v560p,tufts:va.houseofdelegates.princeedward.1823
f4752h024,tufts:nc.statesenator.pitt.1820
1z40kt02t,tufts:nc.uscongress2.1790
cf95jb630,tufts:pa.inspector.philadelphiacity.north.1808
rv042t299,tufts:pa.inspector.philadelphiacity.northmulberry.1809
2j62s5045,tufts:pa.assembly.centrecounty.1824
x346d449q,tufts:ct.ussenator.1810
5d86p045f,tufts:ct.secretary.1810
76537152r,tufts:nc.statesenator.wayne.1824
1g05fb91f,tufts:ct.treasurer.1810
d217qp64x,tufts:ma.uscongress.plymouth.1804
qj72p725k,tufts:pa.inspector.philadelphiacity.southmulberry.1810
5h73pw269,tufts:va.statesenate.1.5.1822
cv43nx07q,tufts:va.statesenate.1.2.1790
8g84mm40d,tufts:va.statesenate.1.2.1802
37720c92k,tufts:al.staterepresentative.morgancounty.1820
mg74qm26b,tufts:ny.assembly.cortland.1816
k643b144t,tufts:me.governor.1824
8k71nh35s,tufts:va.uscongress.19.1819
rn301166v,tufts:pa.inspector.philadelphiacity.southmulberry.1812
kh04dp90j,tufts:pa.inspector.southmulberry.philadelphiacity.1821
p2676v734,tufts:me.electors.york.1824
9019s277n,tufts:ma.uscongress.suffolk.1804
q524jn90p,tufts:ny.assembly.kings.1820
j38607235,tufts:ny.assembly.kings.1819
7d278t309,tufts:nc.speakerofstatesenate.1800
qv33rw86x,tufts:ny.assembly.kings.1800
d504rk513,tufts:nc.statesenator.bertie.1811
2z10wq49c,tufts:nc.statesenator.mecklenburg.1806
qr46r1039,tufts:ma.ltgovernor.1791
8k71nh362,tufts:nc.uscongress2.1813
r494vk345,tufts:nc.uscongress1.1791
rr171x577,tufts:pa.major.firstbattallion.crawford.1807
cr56n125k,tufts:pa.directorofthepoor.delaware.1805
zk51vg99n,tufts:nc.uscongress1.1796
pv63g0545,tufts:nc.uscongress12.1803
z603qx78w,tufts:pa.director.dauphin.specialelection.1813
9g54xh887,tufts:sc.uscongress.georgetown.1818
8p58pd21z,tufts:nc.houseofcommons.halifax.1808
c247ds249,tufts:va.electors.3.1792
g732d922h,tufts:sc.uscongress.district4.1793
pr76f362m,tufts:sc.uscongress.district5.1793
hm50tr93z,tufts:pa.auditor.philadelphiacitycounty.1816
pg15bf12n,tufts:ma.ussenate.a.1808
r781wg21b,tufts:va.houseofdelegates.augusta.1805
nv9353074,tufts:pa.director.montgomery.1821
bg257f25z,tufts:nc.uscongress11.1817
dv13zt47b,tufts:nc.statesenator.edgecombe.1814
dn39x177r,tufts:nc.statesenator.chatham.1824
np193944t,tufts:pa.assembly.philadelphiacity.1805
gb19f597w,tufts:pa.assembly.philadelphiacity.1809
g158bh574,tufts:pa.assembly.philadelphiacity.1797
d217qp67r,tufts:sc.senate.charlestoncity.1812
nc580m90x,tufts:sc.senate.charlestoncity.1816
d217qp681,tufts:sc.senate.marlborough.1818
5999n368h,tufts:nc.treasurer.1822
4t64gn319,tufts:nc.uscongress2.1798
nz8060020,tufts:nc.uscongress1.1810
v692t6502,tufts:nc.uscongress4.1795
p8418n45f,tufts:tn.statesenate.1815
9s161642r,tufts:tn.statesenate.11.1819
4b29b6164,tufts:tn.assembly.8.1823
m326m200c,tufts:me.uscongress7.1823
j6731399j,tufts:pa.ussenate.election3.9.1825
kd17ct11v,tufts:pa.statesenator20.1816
c821gk08d,tufts:tn.statesenate.3.1820
xg94hp691,tufts:la.governor2.1820
th83kz62t,tufts:nc.statesenator.person.1806
k643b1496,tufts:vt.governor.1804
76537159p,tufts:vt.governor.1803
mc87pq52q,tufts:nc.uscongress2.1808
th83kz65n,tufts:pa.auditor.indiana.1809
m613mx81f,tufts:nc.statesenator.warren.1814
th83kz676,tufts:ma.senator.middlesex.1808
ks65hc42v,tufts:ma.senateclerk.5.1823
k643b1517,tufts:ma.senateclerk.4.1823
pr76f366q,tufts:ma.ltgovernor.1810
44558d69d,tufts:ma.staterepresentative.salem.1802
2b88qc423,tufts:tn.statesenate.1.1823
g158bh59p,tufts:tn.statesenate.2.1815
tm70mv45d,tufts:mo.sheriff.jefferson.1820
rv042t36q,tufts:mo.sheriff.cole.1824
6w924c15s,tufts:ny.assembly.westchester.1819
r494vk370,tufts:tn.assembly.jefferson.1817
8049g532n,tufts:tn.assembly.montgomery.1819
qf85nb552,tufts:tn.assembly.jefferson.1815
pc289j31m,tufts:pa.assembly.chester.1803
k643b1542,tufts:ny.assembly.ulster.1792
0z708w789,tufts:pa.assembly.chester.1805
k930bx40s,tufts:nh.statesenate.1.1798
sf268533p,tufts:pa.coroner.cumberlandcounty.1789
td96k274j,tufts:pa.auditor.northumberland.1819
5h73pw383,tufts:md.assembly.calvert.county.1823
fn106z17v,tufts:md.assembly.calvert.county.1824
zp38wc90p,tufts:ny.assembly.westchester.1816
bk128b20t,tufts:pa.coroner.greene.1808
qf85nb56b,tufts:nj.sheriff.monmouth.1801
f1881m13d,tufts:ny.specialuscongress.2.1810
xg94hp755,tufts:ny.speakerNovember.1812
5138jf178,tufts:pa.commissioner.dauphin.1819
6m311p694,tufts:pa.commissioner.delaware.1809
b2773v987,tufts:pa.commissioner.delaware.1801
p5547r677,tufts:nj.legislativecouncil.cumberland.1813
5m60qs22f,tufts:nj.sheriff.cumberland.1804
3x816m94z,tufts:nh.ussenator1a.1810
79407x398,tufts:nh.ussenator1b.1810
rn3011720,tufts:ma.staterepresentative.brookline.1792
0g354f434,tufts:ma.staterepresentative.brookline.1.1792
2r36tx80c,tufts:ma.staterepresentative.charlesmont.1811
w37637182,tufts:vt.ussenate.1808
v692t6545,tufts:pa.assembly.montgomery.1809
3r074v216,tufts:ma.staterepresentative.truro.1811
pz50gw40w,tufts:ma.staterepresentative.tisbury.1808
gf06g298d,tufts:ma.staterepresentative.tisbury.1810
v692t655f,tufts:pa.statesenator17.1822
4q77fr67f,tufts:pa.uscongress4.1801
sb3978546,tufts:pa.uscongress6.1802
3n203z30n,tufts:pa.commissioner.adams.1810
9w032339p,tufts:pa.assembly.fayette.1819
hx11xf60d,tufts:pa.assembly.cumberlandcounty.1795
vx021f37h,tufts:ky.statesenateharrison.1814
s7526c699,tufts:pa.assembly.northamptonwaynecounties.1811
2514nk83m,tufts:pa.assembly.northamptonpikewaynecounty.1822
xw42n823n,tufts:md.assembly.montgomery.county.1804
qf85nb57m,tufts:ny.assembly.richmond.1806
xs55mc37r,tufts:md.assembly.alleghany.county.1822
8c97kq67k,tufts:md.assembly.worcester.county.1822
zg64tm24j,tufts:ma.housesclerk.1815
hd76s030k,tufts:ma.staterepresentative.charlesmont.1821
dr26xx67k,tufts:ma.staterepresentative.amherst.second.1811
m900nt71f,tufts:pa.assembly.alleghenybeaverbutlercrawford.1800
rb68xc14f,tufts:pa.assembly.bucks.1816
br86b386f,tufts:pa.sheriff.bedford.1807
x920fx092,tufts:ny.assembly.schenectady.1816
sj1392150,tufts:pa.senator.bedford.franklin.1790
9306sz712,tufts:pa.commissioner.lycoming.1809
gq67jr53v,tufts:pa.coroner.centreclearfieldcounties.1809
6395w749d,tufts:pa.assembly.berksschuylkillcounties.1819
vt150j599,tufts:pa.assembly.berksschuylkillcounties.1816
6395w7484,tufts:pa.assembly.luzernesusquehannacounties.1816
8623hz03h,tufts:pa.assembly.montgomerycounty.1824
bk128b302,tufts:pa.assembly.fayette.1802
cz30pt05d,tufts:pa.sheriff.greene.1805
gt54kn42k,tufts:pa.coroner.greene.1805
ht24wj69n,tufts:ma.senateclerk.1821
